slug,name,type,homepage_url,discovered_apply_url,confidence,notes
extreme-venture-partners,Extreme Venture Partners,vc,https://www.evp.vc,,not_found,No apply form found; Canadian seed fund; appears referral-based; portfolio/team links only
felicis,Felicis,vc,https://www.felicis.com,,not_found,No structured apply form on site; sources indicate email hello@felicis.com; no intake form URL found
ferst-capital-partners,Ferst Capital Partners,vc,https://www.linkedin.com/company/ferst-capital-partners/about,,not_found,Homepage is LinkedIn only; no standalone website or form found
fifth-wall,Fifth Wall,vc,https://fifthwall.com,,not_found,No structured application form; contact page only (fifthwall.com/contact); strategic RE-tech LP fund; referral-based
firepower-capital,FirePower Capital,vc,https://www.firepowercapital.com,,not_found,Growth equity/PE-style firm; contact page only (firepowercapital.com/contact); not a traditional VC with open applications
first-ascent-ventures,First Ascent Ventures,vc,https://firstascentventures.com,,not_found,No apply or pitch form found on site; enterprise software fund; fully invested Fund II; referral-based
firstmark-capital,FirstMark Capital,vc,https://firstmarkcap.com,,not_found,No structured application form found on site; NYC early-stage VC; referral/warm intro based
fj-labs,FJ Labs,vc,https://www.fjlabs.com,,not_found,No direct apply form found on scraped page; sources indicate pitch via fjlabs.com website contact; no specific intake URL
flybridge,Flybridge,vc,https://www.flybridge.com,,not_found,No apply/pitch form found; pre-seed via Next Wave program (flybridge.com/next-wave) but no intake form; referral-based
flying-fish-partners,Flying Fish Partners,vc,https://www.flyingfish.vc/home,,not_found,Contact page (flyingfish.vc/get-in-touch) only; no structured intake form; AI/ML pre-seed and seed fund
formic-ventures,Formic Ventures,vc,https://formic.vc,,not_found,Contact page only (formic.vc/contact_us.html); no structured pitch intake form found
forward-partners,Forward Partners,vc,https://forwardpartners.com,,not_found,DNS resolution failed for forwardpartners.com; domain may be expired or moved
founders-fund,Founders Fund,vc,https://foundersfund.com,,not_found,No apply form found; no contact or pitch page; entirely referral/network based
framework-venture-partners,Framework Venture Partners,vc,https://www.framework.vc,,not_found,Contact page only (framework.vc/en/contact); Canadian enterprise VC; referral-based
frog-capital,Frog Capital,vc,https://frogcapital.com,,not_found,Contact page only (frogcapital.com/contact/); European scale-up VC; referral-based
front-row-ventures,Front Row Ventures,vc,https://frontrow.ventures,https://frontrow.ventures/apply,high,"Dedicated apply page with intake form for student founders; ""Apply for funding"" and ""Apply now"" CTAs link directly"
fuel-venture-capital,Fuel Venture Capital,vc,https://fuelventurecapital.com,https://fuelventurecapital.com/pitch-us,high,"Dedicated ""Pitch Us"" page found via nav; fintech growth fund"
fuel-ventures,Fuel Ventures,vc,https://fuel.ventures,https://www.fuel.ventures/submit-pitch,high,"Dedicated ""Submit Pitch"" page prominently featured in nav and CTA; UK-based early stage VC"
garage-capital,Garage Capital,vc,https://www.garage.vc,,not_found,No apply or pitch form found on site; portfolio includes ApplyBoard; appears referral-based
georgian,Georgian,vc,https://georgian.io,,not_found,No apply form found; growth-stage AI/software VC; referral/network based
gibraltar-company,Gibraltar & Company,vc,https://www.gibraltarcompany.ca,,not_found,Contact page only (gibraltarcompany.ca/contact); consumer-focused Canadian VC; referral-based
globalive-capital,Globalive Capital,vc,https://www.globalive.com,,not_found,No dedicated apply form URL found; contact form embedded on site but no structured intake; referral-based
golden-ventures,Golden Ventures,vc,https://www.golden.ventures,,not_found,No apply or pitch form found; FAQ page (faq.golden.ventures) but no intake form; referral/warm intro based
good-news-ventures,Good News Ventures,vc,https://www.goodnewsventures.com,,not_found,No apply or pitch form found on site; blockchain/AI pre-seed fund; referral-based
goodwater,Goodwater,vc,https://www.goodwatercap.com,,not_found,No apply form found; consumer tech VC; contact section present but no intake form or apply URL
google-ventures,Google Ventures,vc,https://www.gv.com,,not_found,No public apply form; strategic corporate VC backed by Google/Alphabet; invitation-only
graphite-ventures,Graphite Ventures,vc,https://www.graphitevc.com,https://www.graphitevc.com/connect/,medium,"Pitch Us page (graphitevc.com/connect/) with form to share pitch; also /connect-share-your-pitch/ redirects there; ""Tell us what you're building"""
greensky-ventures,GreenSky Ventures,vc,https://greensky.vc,https://greensky.vc/apply/,high,"Dedicated Apply page with intake form; ""Apply"" prominently in nav and homepage CTAs"
greycroft,Greycroft,vc,https://www.greycroft.com,,not_found,No apply form found on site; large multi-stage VC; referral/warm intro based
greylock,Greylock,vc,https://greylock.com,,not_found,No structured apply form; contact page (greylock.com/contact-us/); pitch via businessplans@greylock.com (email only)
harlem-capital,Harlem Capital,vc,https://harlem.capital,https://harlem.capital/pitch/,high,Dedicated Pitch page (harlem.capital/pitch/) found in nav; diversity-focused VC with intake form
highland-europe,Highland Europe,vc,https://www.highlandeurope.com,,not_found,Contact section on homepage (#contact-us); no structured intake form or apply URL found
hlm-venture-partners,HLM Venture Partners,vc,https://hlmvp.com,,not_found,Site redirects to hlminvestmentpartners.com; no apply/pitch form found; healthcare VC; investor login only
hoxton-ventures,Hoxton Ventures,vc,https://www.hoxtonventures.com,https://hoxtonventures.com/contact/#submit-pitch,medium,Submit pitch section on contact page; form embedded at /contact/#submit-pitch anchor
hyperplane-venture-capital,Hyperplane Venture Capital,vc,https://hyperplane.vc,,not_found,Contact page (hyperplane.vc/contact-us/) only; no structured intake form; seed AI/ML VC; referral-based
hyphen-capital,Hyphen Capital,vc,https://www.hyphencap.com,,not_found,Site timed out; search results indicate email-only (dave@hyphencap.com); no intake form URL found
igan-partners,iGan Partners,vc,https://iganpartners.com,,not_found,Site timed out; healthcare VC; prior pitch competitions referenced but no active form found
impression-ventures,Impression Ventures,vc,https://impression.ventures,https://impression.ventures/pitch-us,medium,"Site timed out on scrape; search results confirm ""Pitch Us"" nav item at impression.ventures/pitch-us; fintech-focused Canadian VC"
inbc-investment,InBC Investment,vc,https://www.inbcinvestment.ca,https://inbcinvestment.com/companies/,medium,Short submission form at inbcinvestment.com/companies/ confirmed via FAQs and company investment page; note: domain .ca vs .com both used; form is quick intake
index-ventures,Index Ventures,vc,https://www.indexventures.com,,not_found,No apply form found; large global VC; TypeForm cookie mention but no intake form URL; referral-based
initialized-capital,Initialized Capital,vc,https://initialized.com,,not_found,Site timed out; appears referral/intro based; sources indicate website contact but no specific intake form URL
insight-partners,Insight Partners,vc,https://www.insightpartners.com,,not_found,Contact page (insightpartners.com/contact/) only; growth-stage VC; no structured startup intake form
intact-ventures,Intact Ventures,vc,https://www.intactfc.com/English/intact-ventures/default.aspx,,not_found,"Site timed out; corporate VC arm of Intact Financial; search shows interest form exists but no specific URL; referral-based, insurtech focus"
interlace-ventures,Interlace Ventures,vc,https://www.interlacevc.com,,not_found,No apply or pitch form found; commerce/retail tech VC; no intake URL or contact form link found
ivp,IVP,vc,https://www.ivp.com,,not_found,Contact page (ivp.com/contact/) only; late-stage growth VC; referral-based
ix-labs,IX Labs,vc,https://www.indexexchange.com/about/ix-labs,,not_found,Corporate venture arm of Index Exchange; no public apply form; invitation/partnership based
jamjar-investments,JamJar Investments,vc,https://www.jamjarinvestments.com,https://www.jamjarinvestments.com/pitch-to-us,high,"Dedicated ""Pitch to us"" page with form including deck upload; intake form with criteria listed"
jetblue-ventures,JetBlue Ventures,vc,https://www.jetblueventures.com,https://skyvc.typeform.com/to/CdW5AB8D,high,"JetBlue Ventures rebranded to SKY VC; homepage at jetblueventures.com now shows SKY VC with Typeform apply link ""Get in Touch"""
jll-spark,JLL Spark,vc,https://spark.jllt.com,,not_found,Site timed out; JLL Spark is strategic corporate VC; no public apply form found; referral/LP relationship based
junipero-capital,Junipero Capital,vc,https://www.junipero.vc,,not_found,No apply or pitch form found on site; early-stage VC; no intake form or apply URL visible
kinetic-investments,Kinetic Investments,vc,https://www.linkedin.com/company/kinetic-investments,,not_found,Homepage is LinkedIn only; no standalone site or form found
klass-capital,Klass Capital,vc,https://www.klass.com,,not_found,Site timed out; Toronto-based expansion-stage software investor; no public apply form found; referral-based
kleiner-perkins,Kleiner Perkins,vc,https://www.kleinerperkins.com,,not_found,Site timed out; tier-1 VC; no public apply form; Fellows program exists but for students; referral-based
krillion-ventures,Krillion Ventures,vc,https://krillionventures.com,,not_found,Email-only contact (oneinakrillion@krillionventures.com); no structured intake form
lab-ventures,LAB Ventures,vc,https://www.labventures.co,,not_found,Site timed out; Spark XYZ references a startup portal but URL not confirmed as active public form; Miami venture studio
lakelet-capital,Lakelet Capital,vc,https://lakeletcapital.com,,not_found,Site timed out; contact page (lakeletcapital.com/contact/) exists but no structured intake form; growth equity firm
lakestar,Lakestar,vc,https://lakestar.com,,not_found,Site timed out; European VC; sources indicate email/LinkedIn contact only; no public apply form
launch-ventures,Launch Ventures,vc,https://www.launch.vc,,not_found,Contact page (launch.vc/contact) and pitch competitions page found but no standalone intake form; referral-based
ldv-partners,LDV Partners,vc,https://ldvp.com,,not_found,Site timed out; visual technology-focused VC; sources indicate submit via website but no specific form URL confirmed
lerer-hippeau,Lerer Hippeau,vc,https://www.lererhippeau.com,,not_found,"No apply form found on site; embedded contact form with ""Something went wrong"" error; referral/warm intro based"
lightspeed-venture-partners,Lightspeed Venture Partners,vc,https://lsvp.com,,not_found,Site timed out; large multi-stage global VC; no public apply form; referral-based
liveoak-venture-partners,LiveOak Venture Partners,vc,https://liveoakvp.com,,not_found,Site timed out; Texas-focused early-stage VC; sources indicate deck submission via website but no specific form URL confirmed
loi-venture,LOI Venture,vc,https://www.loi.vc,https://www.loi.vc/pitch/,high,"Dedicated Pitch page in nav (loi.vc/pitch/); ""tap the pitch button"" CTA; $100K check fund with structured intake"
lowercarbon-capital,Lowercarbon Capital,vc,https://lowercarboncapital.com,,not_found,No apply or pitch form found on scraped page; climate tech VC; referral/warm intro based
loyal-vc,Loyal VC,vc,https://www.loyal.vc,,not_found,No apply/pitch form found; entrepreneurs page (loyal.vc/entrepreneurs) exists but no intake form URL; referral-based
luge-capital,Luge Capital,vc,https://www.luge.vc,,not_found,Contact page (luge.vc/contact-us/) only; fintech-focused Canadian VC; no structured intake form
lumira-ventures,Lumira Ventures,vc,https://www.lumiraventures.com,,not_found,No apply or pitch form found on site; life sciences/biotech VC; referral-based
lux-capital,Lux Capital,vc,https://www.luxcapital.com,,not_found,Contact page (luxcapital.com/contact) only; fellowship program (luxcapital.com/fellowship) for individuals not companies; referral-based for investment
lvlup-ventures,LvlUp Ventures,vc,https://www.lvlup.vc,https://www.lvlup.vc/apply/funding-application,high,Structured multi-question funding application form; also covers 25+ VC ecosystem partners
mantella-venture-partners,Mantella Venture Partners,vc,https://www.mantellavp.com,,not_found,No public apply/pitch form found; contact via LinkedIn or warm intro
mars-investment-accelerator-fund,MaRS Investment Accelerator Fund,vc,https://www.marsiaf.com,https://marsiaf.com/iaf-application/,high,Dedicated online application form for founders
massventures,MassVentures,vc,https://www.mass-ventures.com,https://www.mass-ventures.com/venture-program,medium,Venture program page describes process; no single open apply form — contact email required. START grant has separate intake (closed until Feb 2027)
matbridge,Matbridge,vc,http://www.matbridge.ca,,not_found,No structured application intake; small investment firm — contact via website only
matrix,Matrix,vc,https://matrix.vc,,not_found,No public apply form; email-based contact only (e.g. diana@matrixpartners.com)
mendoza-ventures,Mendoza Ventures,vc,https://mendoza-ventures.com,,not_found,Portfolio page says 'send us your deck' via email/contact; no structured form
metiquity-ventures,Metiquity Ventures,vc,https://metiquity.ca,https://metiquity.ca/For-Founders/Startups,medium,Founders page describes criteria but no direct online form found; likely contact-based
miami-angels,Miami Angels,vc,https://www.miamiangels.vc,,not_found,Angel network — does not invest directly in companies per About page; founders present at quarterly pitch events; no standard apply URL
m12vc,Microsoft's Venture Fund: M12,vc,https://m12.vc,,not_found,No public application form; M12 is invite/intro-driven; no structured intake found
middle-east-venture-partners,Middle East Venture Partners,vc,https://www.mevp.com,,not_found,No public apply form found; contact via website; deal-flow is relationship-driven
mistral-venture-partners,Mistral Venture Partners,vc,https://mistral.vc,,not_found,No public pitch form; seed VC focused on Canada — contact via LinkedIn or warm intro
mmc-ventures,MMC Ventures,vc,https://mmc.vc,,not_found,No public application form found; UK early-stage VC — deal flow via intro and outreach
moment-ventures,Moment Ventures,vc,https://www.momentventures.com,https://www.momentventures.com/contact/,low,"Contact page exists but recommends LinkedIn intro through network connection, not a structured form"
1714,"Montage Ventures is an early stage VC in Menlo Park investing in fintech, commerce, & healthcare",vc,https://montageventures.com,https://www.montageventures.com/contact,low,Contact/connect page — no structured form; founders encouraged to email partners directly
morphais-vc,Morphais VC,vc,https://www.morphais.com,,not_found,"Morphais is a VC sourcing/data platform, not a direct fund that accepts founder applications"
motivate-venture-capital,Motivate Venture Capital,vc,https://motivate.vc,,not_found,No public apply form; FAQ mentions general inquiries via contact page only
motive-ventures,Motive Ventures,vc,https://www.motivepartners.com,,not_found,No public application form; fintech-focused PE/VC; deal flow via relationship
multicoin-capital,Multicoin Capital,vc,https://multicoin.capital,,not_found,No public application form; crypto/blockchain VC — deal flow is thesis-driven and intro-based
mustard-seed,Mustard Seed,vc,https://www.linkedin.com/company/mustard-seed-impact/MustardSeed,,not_found,"LinkedIn-only URL provided; Mustard Seed is an impact advisory/co-investment firm, no structured VC apply form found"
new-stack-ventures,New Stack Ventures,vc,https://www.newstack.com,,not_found,No structured apply form; early-stage VC focused on non-SF/NYC founders — contact via their site
next-coast-ventures,Next Coast Ventures,vc,https://www.nextcoastventures.com,,not_found,Best pitch path is qualified introduction; no public online application form found
nextview-ventures,NextView Ventures,vc,https://nextview.vc,,not_found,No public apply form found; pre-seed/seed VC — outreach via LinkedIn or intro recommended
northzone,Northzone,vc,https://northzone.com,,not_found,No public application form; multi-stage European/US VC — deal flow via intro and relationship
norwest-venture-partners,Norwest Venture Partners,vc,https://www.nvp.com,,not_found,No public apply form; seed-to-growth VC — deal flow via intro; careers/portfolio jobs board exists
notion-capital,Notion Capital,vc,https://www.notion.vc,,not_found,No public apply form found; B2B SaaS/cloud UK VC — contact via team LinkedIn
omers-ventures,OMERS Ventures,vc,https://omersventures.com,,not_found,No public application form; early-stage tech VC — deal flow via intro/outreach to team
panache-ventures,Panache Ventures,vc,https://www.panache.vc,https://www.panache.vc/pitch-us,high,Dedicated pitch submission page; accepts deck from any founder; responds to every submission
pangaea-ventures,Pangaea Ventures,vc,https://www.pangaeaventures.com,,not_found,"Hard-tech/materials VC; no public apply form found; contact via website or intro. Demo Day events exist for portfolio, not open intake"
paradigm-capital,Paradigm Capital,vc,https://www.paradigmcap.com,,not_found,"Canadian investment bank (not a startup VC fund); tech capital-raising contact via Barry Richards, 416.364.4835"
pario-ventures,Pario Ventures,vc,https://www.parioventures.com,,not_found,No public apply form; UK/US early-stage VC — no structured intake page found
passion-capital,Passion Capital,vc,https://www.passioncapital.com,,not_found,"London-based early-stage VC; no public online application form found; pitch deck referenced in terms, but no apply URL"
pender-ventures,Pender Ventures,vc,https://www.penderventures.com,,not_found,B2B software/healthtech Canadian VC; no public apply form; contact via website
petri,Petri,vc,https://petri.bio,https://petri.bio,low,Petri is a bio/engineering accelerator by Pillar VC; apply via petri.bio but no direct form URL confirmed; application process is selective/cohort-based
pi-labs,Pi Labs,vc,https://pilabs.vc,https://pilabs.vc/growth-programme,medium,Growth Programme with Demo Day and cohort selection; application details on Growth Programme page; not a rolling open form
piton-capital,Piton Capital,vc,https://www.pitoncap.com,,not_found,Network-effects focused VC; website is minimal with only legal/SFDR docs; no apply form
pjc,PJC,vc,https://www.pjc.vc,,not_found,No public apply form found; early-stage VC with portfolio jobs board only
playfair,Playfair,vc,https://www.playfair.vc,https://playfair.vc/pitch-us.php,high,Open pitch form on website; pre-seed UK/EU VC; reviews every submission
plaza-ventures,Plaza Ventures,vc,https://plaza.ventures,,not_found,No public apply form found; Canadian growth/secondary/early-stage VC — deal flow via network
point72-ventures,Point72 Ventures,vc,https://p72.vc,,not_found,No public apply form; backed by Steven Cohen; fintech/AI/enterprise VC — intro-driven
polaris-partners,Polaris Partners,vc,https://polarispartners.com,,not_found,No public apply form; early-stage tech/life sciences VC — deal flow via intro and network
portage,Portage,vc,https://portageinvest.com,,not_found,Fintech-focused VC; no public apply form; deal flow via thesis-driven outreach and intro
prelude-ventures,Prelude Ventures,vc,https://www.preludeventures.com,https://www.preludeventures.com/founders,medium,Founders page describes focus (climate/cleantech) but no online application form; email-based contact (jobs@preludeventures.com for jobs; no public startup intake form)
primary-venture-partners,Primary Venture Partners,vc,https://www.primary.vc,,not_found,No public apply form; NYC seed-stage VC — intro-driven
ptv-healthcare-capital,PTV Healthcare Capital,vc,https://ptvhc.com,,not_found,Austin-based late-stage healthcare VC; website appears minimal/inactive; no apply form found
quake-capital-partners,Quake Capital Partners,vc,https://www.quakecapital.com,,not_found,No public structured application form found; early-stage VC with focus on diverse founders — contact via website
quantum-valley-investments,Quantum Valley Investments,vc,https://quantumvalleyinvestments.com,,not_found,Private fund (Lazaridis/Fregin); invests in quantum information science spinouts; no public apply form — relationships and academic partnerships drive deal flow
quark-venture,Quark Venture,vc,https://www.quarkventure.com,,not_found,Biotech/health sciences VC; no public apply form; investment via institutional relationships
quona-capital,Quona Capital,vc,https://quona.com,,not_found,Inclusive fintech VC; no public startup apply form; deal flow via thesis-driven sourcing
radical-ventures,Radical Ventures,vc,https://radical.vc,https://radical.vc/masterclass/,medium,AI Founders Masterclass/community has rolling applications (email AIFounders@radical.vc); general fund investments are not via open form
rarebreed-ventures,RareBreed Ventures,vc,https://www.rarebreed.vc,,not_found,Pre-seed VC for founders outside SF/NYC; no public structured form found on site; outreach via email or warm intro to GP McKeever Conwell
rbcx,RBCx,vc,https://www.rbcx.com,https://www.rbcx.com/banking/startup/,low,"RBCx is RBC's tech banking arm, not a VC fund; startup banking intake via website; no VC investment application"
real-ventures,Real Ventures,vc,https://realventures.com,https://realventures.com/contact/,low,Contact page with form; no structured pitch intake; also runs FounderFuel accelerator with separate applications
redpoint-ventures,Redpoint Ventures,vc,https://www.redpoint.com,,not_found,No public apply form; multi-stage VC — deal flow via intro and network
relay-ventures,Relay Ventures,vc,https://relayventures.com,,not_found,No public apply form; Canadian VC — deal flow via intro and network
renewal-funds,Renewal Funds,vc,https://www.renewalfunds.com,https://www.renewalfunds.com/entrepreneur,medium,Entrepreneur page with application form/criteria; impact-focused Canadian fund; LinkedIn confirms apply at renewalfunds.com/entrepreneur
revolution,Revolution,vc,https://revolution.com/entity/rotr,https://events.revolution.com/,medium,Rise of the Rest pitch competitions — apply via events.revolution.com for road trip pitch competitions; $500K+ invested per city stop
rhino-ventures,Rhino Ventures,vc,https://www.rhinovc.com,https://www.rhinovc.com/contact,low,Contact page with commitment to respond to every inquiry within one week; no structured form — email-based
rho-ventures,Rho Ventures,vc,https://www.rho.com,,not_found,"rho.com is Rho (corporate banking platform), not Rho Ventures VC fund; Rho Ventures appears inactive/no current web presence"
ripple-ventures,Ripple Ventures,vc,https://www.rippleventures.com,,not_found,Inception-stage Canadian VC; no public apply form; deal flow via intro; runs RippleX Fellowship (separate program)
rogue-insight-capital,Rogue Insight Capital,vc,https://www.rogueinsightcapital.com,https://rogueinsightcapital.com/entrepreneurs/,low,Entrepreneurs page describes criteria and mentorship model but no online form; contact-based
rokk3r,Rokk3r,vc,https://www.rokk3r.com,,not_found,Venture builder/corporate innovation firm; no standard startup apply form; engagement via venture building programs and partnerships
round13,Round13,vc,https://round13.com,,not_found,Canadian growth-stage VC; no public apply form; deal flow via intro and network
rre-ventures,RRE Ventures,vc,https://www.linkedin.com/company/rre-ventures,https://rre.com/,low,LinkedIn URL provided; real site is rre.com with contact/submission form embedded in portfolio page; early-stage VC
rubicon-venture-capital,Rubicon Venture Capital,vc,https://www.rubicon.vc,,not_found,Sidecar model VC; website appears outdated; no structured apply form found
s3-ventures,S3 Ventures,vc,https://www.s3vc.com,,not_found,Texas-based VC; no public apply form found; deal flow via intro and relationship
saison-capital,Saison Capital,vc,https://www.saisoncapital.com,,not_found,SEA/India fintech VC; no public apply form; lean team — deal flow via thesis-driven sourcing
salesforce-ventures,Salesforce Ventures,vc,https://salesforceventures.com,,not_found,CVC; no public apply form; investments via Salesforce ecosystem relationships and warm intros
sante-ventures,Sante Ventures,vc,https://sante.com,,not_found,Austin-based healthcare/life sciences VC; no public apply form; deal flow via intro and partnerships
saturn-partners,Saturn Partners,vc,https://saturnpartnersvc.com,,not_found,Boston-based seed/early-stage VC; no public apply form; contact-based outreach
scaleup-venture-partners,ScaleUP Venture Partners,vc,https://suv.vc,https://suv.vc,medium,Submit pitch via form at suv.vc (per third-party source); Toronto-based B2B early-stage VC
scottish-equity-partners,Scottish Equity Partners,vc,https://www.sep.co.uk,https://www.sep.co.uk/contact,low,Contact page for growth equity inquiries; no structured startup application form; UK/EU growth equity investor
secocha-ventures,Secocha Ventures,vc,https://www.secocha.com,,not_found,Small VC fund; no public apply form found; newsletter signup only; contact-based
second-century-ventures,Second Century Ventures,vc,https://www.scv.vc,https://www.scv.vc/pitch-us,medium,Pitch Us page instructs founders to email executive summary and deck to hello@SecondCenturyVentures.com; not a structured form
seed-angel-forum,Seed Angel Forum,vc,https://seedangel.co,,not_found,Private quarterly pitch event in Denver/Boulder; no online application form — event-based angel network
seedcamp,Seedcamp,vc,https://seedcamp.com,https://seedcamp.com,medium,Applications via Seedcamp website portal; pre-seed to Series B European VC; rolling intake with partner pitch as final step
sequoia-capital-southeast-asia,Sequoia Capital Southeast Asia,vc,https://www.sequoiacap.com/sea,https://www.peakxv.com/,low,Rebranded as Peak XV Partners; Surge program (India/SEA) had open applications; primary intake now via peakxv.com not sequoiacap.com/sea
serena-ventures,Serena Ventures,vc,https://www.serenaventures.com,https://www.serenaventures.com/competition,medium,Annual pitch competition with $100K investment prize; structured application reviewed by S Ventures team; main fund investments are intro-driven
silicon-roundabout,Silicon Roundabout,vc,https://siliconroundabout.tech,https://siliconroundabout.tech/startup-application/,high,Dedicated startup application page; pre-seed to seed deep tech VC with monthly pitch events
silverton-partners,Silverton Partners,vc,https://www.silvertonpartners.com,https://www.silvertonpartners.com/contact/,medium,Contact form only; no dedicated pitch/apply portal found
slack-fund,Slack Fund,vc,https://slack.com/fund,https://airtable.com/app5kO0WaTWMJG0n7/pagIcieB3DVsIxyxp/form,high,Redirects to Salesforce Ventures; Airtable contact form found in nav
spark-capital,Spark Capital,vc,https://www.sparkcapital.com,,not_found,Homepage rendered with very limited content; no apply/contact link visible; site appears to rely on warm intros
staircase-ventures,Staircase Ventures,vc,https://staircaseventures.com,,not_found,No apply or contact link found; portfolio-focused site; likely warm-intro only
stand-up-ventures,Stand Up Ventures,vc,https://www.standupvc.com,https://www.standupvc.com/connect,medium,Contact page at /connect; no structured intake form confirmed
starlight-ventures,Starlight Ventures,vc,https://starlight.vc,https://starlight.vc/#contact,medium,Anchor link to contact section; email info@starlight.vc mentioned; no form
storm-ventures,Storm Ventures,vc,https://www.stormventures.com,https://stormventures.typeform.com/to/H6I1Qq,high,Typeform intake linked prominently in nav and CTA buttons
summit-partners,Summit Partners,vc,https://www.summitpartners.com,https://www.summitpartners.com/contact,medium,Contact page with office links; large growth/PE fund; no structured startup form
sv-angel,SV Angel,vc,https://svangel.com,,not_found,Site returned client-side JS error; could not render; no apply URL discoverable
tandemlaunch,TandemLaunch,vc,https://www.tandemlaunch.com/en,https://www.tandemlaunch.com/contact,medium,Contact page only; incubator/VC hybrid model; no open application form visible
team-global,Team Global,vc,https://teamglobal.net,,not_found,Site timed out on all attempts; could not load
telus-ventures,Telus Ventures,vc,https://www.telus.com/en/ventures,,not_found,Corporate VC page loaded but no startup pitch/apply link found; enterprise-focused
tenity,Tenity,vc,https://www.tenity.com,https://www.tenity.com/programs/,medium,Accelerator/VC hybrid with programs page; no open apply form on homepage; check /programs for intake
theventurefund,TheVenture.Fund,vc,https://www.linkedin.com/company/theventurefund,,not_found,LinkedIn-only URL; no dedicated website with apply portal
threshold-ventures,Threshold Ventures,vc,https://threshold.vc,https://www.threshold.vc/contact,medium,Contact page at /contact; Stanford TVF fellows program also listed
toronto-innovation-acceleration-partners,Toronto Innovation Acceleration Partners,vc,https://tiap.ca,https://tiap.ca/contact/,medium,Contact page found; programs page at /programs-and-investment; no open application portal
true,True.,vc,https://www.true.global,https://www.true.global/contact/,medium,Contact page at /contact; investment page at /investment; no open startup form
two-sigma-ventures,Two Sigma Ventures,vc,https://twosigmaventures.com,https://www.twosigma.com/contact-us/,low,Redirects to Two Sigma main site; contact-us form is general corporate; no startup intake
two-small-fish-ventures,Two Small Fish Ventures,vc,https://twosmallfish.vc,https://twosmallfish.vc/contact-us,medium,Contact page at /contact-us; small pre-seed fund
underscore-vc,Underscore VC,vc,https://underscore.vc,,not_found,No apply/contact link found on homepage; network-based; Core Community model; warm-intro focus
union-capital,Union Capital,vc,https://www.linkedin.com/company/unionvc,,not_found,LinkedIn-only URL; no dedicated website
union-square-ventures,Union Square Ventures,vc,https://www.usv.com,,not_found,Site timed out repeatedly; historically usv.com/pitch was the intake but could not confirm live
unreasonable,Unreasonable,vc,https://unreasonablegroup.com,https://unreasonablegroup.com/fellowship,medium,Fellowship program page found; impact-focused VC/accelerator; apply through fellowship
valo-ventures,Valo Ventures,vc,https://valoventures.org,https://valoventures.org/contact/,medium,Contact page at /contact; climate/ag tech focus; no structured intake form
vanedge-capital,Vanedge Capital,vc,https://www.vanedgecapital.com,https://www.vanedgecapital.com/contact-us/,medium,Contact-us page found; no open pitch form visible
varia-ventures,Varia Ventures,vc,https://varia.com,,not_found,No apply link found; investor-focused portal (LP portal); startup intake not visible on homepage
venrock,Venrock,vc,https://www.venrock.com,https://www.venrock.com/contact,medium,Contact page found; no structured intake form; warm-intro focus
venture-ontario,Venture Ontario,vc,https://www.ventureontario.ca,https://www.ventureontario.ca/contact,low,Government fund-of-funds; invests in VC funds not startups directly; contact page only
venturesouq,VentureSouq,vc,https://www.venturesouq.com,https://www.venturesouq.com/contact,medium,Contact page at /contact; also runs Conscious Investor Fellowship program
versant-ventures,Versant Ventures,vc,https://www.versantventures.com,http://www.versantventures.com/offices,low,Offices contact page only; life sciences VC; no structured startup intake
version-one,Version One,vc,https://versionone.vc,,not_found,No apply/contact link found on homepage; Boris Wertz fund; likely warm-intro or email
vertu-capital,Vertu Capital,vc,https://vertucapital.ca,https://vertupartners.com/contact/,medium,Site redirects to vertupartners.com; contact page at /contact
village-global,Village Global,vc,https://www.villageglobal.vc,https://www.villageglobal.com/contact-us,medium,Contact-us page found; network-driven VC; investing page describes model
vista-equity-partners,Vista Equity Partners,vc,https://www.vistaequitypartners.com,,not_found,Large PE firm; no startup apply portal; growth/buyout stage; no intake form found
vitalize-venture-capital,VITALIZE Venture Capital,vc,https://www.vitalize.vc,,not_found,No apply/contact link found on homepage; newsletter-focused site
vmg-partners,VMG Partners,vc,https://www.linkedin.com/company/vmg-partners,,not_found,LinkedIn-only URL; no dedicated website with apply portal
weekend-fund,Weekend Fund,vc,https://weekend.fund,mailto:team@weekend.fund,low,Email-only contact (team@weekend.fund); no structured intake form; Ryan Hoover fund
white-star-capital,White Star Capital,vc,https://whitestarcapital.com,,not_found,No apply/contact link found on homepage; multi-stage fund
yaletown-partners,Yaletown Partners,vc,https://yaletown.com,https://www.yaletown.com/contact,medium,Contact page at /contact; Canadian growth fund
1-million-cups-boulder,1 Million Cups Boulder,other,https://www.meetup.com/1-Million-Cups-Boulder,https://www.meetup.com/register/?returnUri=https%3A%2F%2Fwww.meetup.com%2F1-million-cups-boulder%2F,high,Meetup signup to join group and RSVP to events; weekly entrepreneur pitch event
accelerateott,AccelerateOTT,other,https://www.accelerateott.ca,https://www.eventbrite.ca/e/accelerateott-2026-tickets-1987148720315,high,Eventbrite ticket link found; also Startup World Cup application at startupworldcup.io/ottawa-regional-2026
